key,class,expire_time_gmt,obs_id,obs_name,valid_time_gmt,day_ind,temp,wx_icon,icon_extd,wx_phrase,pressure_tend,pressure_desc,dewPt,heat_index,rh,pressure,vis,wc,wdir,wdir_cardinal,gust,wspd,max_temp,min_temp,precip_total,precip_hrly,snow_hrly,uv_desc,feels_like,uv_index,qualifier,qualifier_svrty,blunt_phrase,terse_phrase,clds,water_temp,primary_wave_period,primary_wave_height,primary_swell_period,primary_swell_height,primary_swell_direction,secondary_swell_period,secondary_swell_height,secondary_swell_direction
KDCA,observation,1466747520,KDCA,Washington/Natl,1466740320,N,75,26,2600,Cloudy,,,69,75,82,29.85,10,75,210,SSW,,6,,,,0,,Low,75,0,,,,,OVC,,,,,,,,,
KDCA,observation,1466751120,KDCA,Washington/Natl,1466743920,N,75,27,2700,Mostly Cloudy,,,68,75,79,29.85,10,75,250,WSW,,5,82,70,,0,,Low,75,0,,,,,BKN,,,,,,,,,
KDCA,observation,1466754720,KDCA,Washington/Natl,1466747520,N,74,26,2600,Cloudy,1,Rising Rapidly,68,74,82,29.87,10,74,290,WNW,,3,,,,0,,Low,74,0,,,,,OVC,,,,,,,,,
KDCA,observation,1466758320,KDCA,Washington/Natl,1466751120,N,72,27,2700,Mostly Cloudy,,,68,72,87,29.88,10,72,220,SW,,5,,,,0,,Low,72,0,,,,,BKN,,,,,,,,,
KDCA,observation,1466761920,KDCA,Washington/Natl,1466754720,N,72,29,2900,Partly Cloudy,,,68,72,87,29.89,10,72,290,WNW,,6,,,,0,,Low,72,0,,,,,SCT,,,,,,,,,
KDCA,observation,1466765520,KDCA,Washington/Natl,1466758320,N,72,29,2900,Partly Cloudy,1,Rising,68,72,87,29.89,10,72,320,NW,,6,,,,0,,Low,72,0,,,,,SCT,,,,,,,,,
KDCA,observation,1466769120,KDCA,Washington/Natl,1466761920,D,72,34,3400,Fair,,,68,72,87,29.9,10,72,330,NNW,,8,,,,0,,Low,72,1,,,,,FEW,,,,,,,,,
KDCA,observation,1466772720,KDCA,Washington/Natl,1466765520,D,73,34,3400,Fair,,,68,73,84,29.92,10,73,360,N,,6,,,,0,,Low,73,1,,,,,FEW,,,,,,,,,
KDCA,observation,1466776320,KDCA,Washington/Natl,1466769120,D,74,30,3000,Partly Cloudy,1,Rising Rapidly,69,74,85,29.94,10,74,350,N,,5,,,0.14,0,,Low,74,1,,,,,SCT,,,,,,,,,
KDCA,observation,1466779920,KDCA,Washington/Natl,1466772720,D,77,28,2800,Mostly Cloudy,,,70,79,79,29.96,10,77,50,NE,,5,,,,0,,Low,79,2,,,,,BKN,,,,,,,,,
KDCA,observation,1466783520,KDCA,Washington/Natl,1466776320,D,77,28,2800,Mostly Cloudy,,,69,79,76,29.96,10,77,,CALM,,0,,,,0,,Moderate,79,3,,,,,BKN,,,,,,,,,
KDCA,observation,1466785440,KDCA,Washington/Natl,1466778240,D,79,30,3000,Partly Cloudy,,,69,82,72,29.96,10,79,40,NE,,3,,,,0,,Moderate,82,4,,,,,SCT,,,,,,,,,
KDCA,observation,1466787120,KDCA,Washington/Natl,1466779920,D,80,30,3000,Partly Cloudy,1,Rising,69,83,69,29.96,10,80,60,ENE,,5,,,,0,,Moderate,83,5,,,,,SCT,,,,,,,,,
KDCA,observation,1466790720,KDCA,Washington/Natl,1466783520,D,83,28,2800,Mostly Cloudy,,,70,87,65,29.97,10,83,,VAR,,5,,,,0,,Moderate,87,5,,,,,BKN,,,,,,,,,
KDCA,observation,1466794320,KDCA,Washington/Natl,1466787120,D,84,28,2800,Mostly Cloudy,,,70,88,63,29.96,10,84,50,NE,,6,,,,0,,High,88,6,,,,,BKN,,,,,,,,,
KDCA,observation,1466797920,KDCA,Washington/Natl,1466790720,D,83,28,2800,Mostly Cloudy,2,Falling Rapidly,69,86,63,29.95,10,83,50,NE,,5,,,,0,,High,86,6,,,,,BKN,,,,,,,,,
KDCA,observation,1466801520,KDCA,Washington/Natl,1466794320,D,84,28,2800,Mostly Cloudy,,,69,88,61,29.95,10,84,30,NNE,,5,,,,0,,Moderate,88,5,,,,,BKN,,,,,,,,,
KDCA,observation,1466804640,KDCA,Washington/Natl,1466797440,D,86,28,2800,Mostly Cloudy,,,69,90,57,29.94,10,86,360,N,,3,,,,0,,Moderate,90,4,,,,,BKN,,,,,,,,,
KDCA,observation,1466805120,KDCA,Washington/Natl,1466797920,D,84,28,2800,Mostly Cloudy,,,70,88,63,29.95,10,84,20,NNE,,13,,,,0,,Moderate,88,4,,,,,BKN,,,,,,,,,
KDCA,observation,1466806980,KDCA,Washington/Natl,1466799780,D,83,28,2800,Mostly Cloudy,,,72,88,69,29.95,10,83,50,NE,,12,,,,0,,Moderate,88,3,,,,,BKN,,,,,,,,,
KDCA,observation,1466808720,KDCA,Washington/Natl,1466801520,D,84,28,2800,Mostly Cloudy,0,Steady,71,89,65,29.95,10,84,70,ENE,,12,,,,0,,Low,89,2,,,,,BKN,,,,,,,,,
KDCA,observation,1466812320,KDCA,Washington/Natl,1466805120,D,81,28,2800,Mostly Cloudy,,,69,84,67,29.96,10,81,80,E,,13,,,,0,,Low,84,1,,,,,BKN,,,,,,,,,
KDCA,observation,1466815920,KDCA,Washington/Natl,1466808720,D,79,26,2600,Cloudy,,,69,82,72,29.97,10,79,70,ENE,,18,,,,0,,Low,82,1,,,,,OVC,,,,,,,,,
KDCA,observation,1466816460,KDCA,Washington/Natl,1466809260,D,79,26,2600,Cloudy,,,69,82,72,29.98,10,79,70,ENE,,15,,,,0,,Low,82,1,,,,,OVC,,,,,,,,,
KDCA,observation,1466819520,KDCA,Washington/Natl,1466812320,D,76,26,2600,Cloudy,1,Rising Rapidly,68,76,76,29.99,10,76,60,ENE,,14,,,,0,,Low,76,1,,,,,OVC,,,,,,,,,
KDCA,observation,1466819640,KDCA,Washington/Natl,1466812440,D,76,26,2600,Cloudy,,,68,76,76,29.99,10,76,50,NE,,12,,,,0,,Low,76,1,,,,,OVC,,,,,,,,,
KDCA,observation,1466823120,KDCA,Washington/Natl,1466815920,N,76,26,2600,Cloudy,,,68,76,76,30.01,10,76,60,ENE,,10,,,,0,,Low,76,0,,,,,OVC,,,,,,,,,
KDCA,observation,1466826720,KDCA,Washington/Natl,1466819520,N,75,26,2600,Cloudy,,,68,75,79,30.03,10,75,60,ENE,,10,,,,0,,Low,75,0,,,,,OVC,,,,,,,,,
KDCA,observation,1466830320,KDCA,Washington/Natl,1466823120,N,74,26,2600,Cloudy,1,Rising,67,74,79,30.05,10,74,70,ENE,,10,,,,0,,Low,74,0,,,,,OVC,,,,,,,,,
KDCA,observation,1466833920,KDCA,Washington/Natl,1466826720,N,73,26,2600,Cloudy,,,67,73,81,30.05,10,73,60,ENE,,12,,,,0,,Low,73,0,,,,,OVC,,,,,,,,,
KDCA,observation,1466837520,KDCA,Washington/Natl,1466830320,N,72,26,2600,Cloudy,,,66,72,81,30.06,10,72,90,E,,9,86,71,,0,,Low,72,0,,,,,OVC,,,,,,,,,
KDCA,observation,1466841120,KDCA,Washington/Natl,1466833920,N,72,26,2600,Cloudy,1,Rising Rapidly,65,72,78,30.07,10,72,80,E,,7,,,,0,,Low,72,0,,,,,OVC,,,,,,,,,
KDCA,observation,1466844720,KDCA,Washington/Natl,1466837520,N,72,26,2600,Cloudy,,,65,72,78,30.06,10,72,60,ENE,,7,,,,0,,Low,72,0,,,,,OVC,,,,,,,,,
KDCA,observation,1466848320,KDCA,Washington/Natl,1466841120,N,72,26,2600,Cloudy,,,65,72,78,30.06,10,72,30,NNE,,10,,,,0,,Low,72,0,,,,,OVC,,,,,,,,,
KDCA,observation,1466851920,KDCA,Washington/Natl,1466844720,N,72,26,2600,Cloudy,1,Rising Rapidly,65,72,78,30.08,10,72,40,NE,,10,,,,0,,Low,72,0,,,,,OVC,,,,,,,,,
KDCA,observation,1466855520,KDCA,Washington/Natl,1466848320,D,72,26,2600,Cloudy,,,65,72,78,30.1,10,72,30,NNE,,10,,,,0,,Low,72,1,,,,,OVC,,,,,,,,,
KDCA,observation,1466859120,KDCA,Washington/Natl,1466851920,D,72,26,2600,Cloudy,,,65,72,78,30.11,10,72,60,ENE,,9,,,,0,,Low,72,1,,,,,OVC,,,,,,,,,
KDCA,observation,1466862720,KDCA,Washington/Natl,1466855520,D,73,26,2600,Cloudy,1,Rising,66,73,79,30.13,10,73,30,NNE,,10,,,,0,,Low,73,1,,,,,OVC,,,,,,,,,
KDCA,observation,1466863560,KDCA,Washington/Natl,1466856360,D,73,28,2800,Mostly Cloudy,,,66,73,79,30.14,10,73,40,NE,,10,,,,0,,Low,73,1,,,,,BKN,,,,,,,,,
KDCA,observation,1466863980,KDCA,Washington/Natl,1466856780,D,72,28,2800,Mostly Cloudy,,,65,72,78,30.14,10,72,40,NE,,8,,,,0,,Low,72,1,,,,,BKN,,,,,,,,,
KDCA,observation,1466865540,KDCA,Washington/Natl,1466858340,D,74,30,3000,Partly Cloudy,,,65,74,73,30.14,10,74,40,NE,,9,,,,0,,Low,74,2,,,,,SCT,,,,,,,,,
KDCA,observation,1466866320,KDCA,Washington/Natl,1466859120,D,75,28,2800,Mostly Cloudy,,,65,75,71,30.15,10,75,50,NE,,9,,,,0,,Low,75,2,,,,,BKN,,,,,,,,,
KDCA,observation,1466869920,KDCA,Washington/Natl,1466862720,D,77,28,2800,Mostly Cloudy,,,65,79,66,30.16,10,77,30,NNE,,6,,,,0,,Moderate,79,3,,,,,BKN,,,,,,,,,
KDCA,observation,1466873520,KDCA,Washington/Natl,1466866320,D,79,34,3400,Fair,1,Rising,62,80,56,30.17,10,79,40,NE,,7,,,,0,,High,80,7,,,,,CLR,,,,,,,,,
KDCA,observation,1466877120,KDCA,Washington/Natl,1466869920,D,81,34,3400,Fair,,,63,82,54,30.17,10,81,70,ENE,,5,,,,0,,Very High,82,8,,,,,FEW,,,,,,,,,
KDCA,observation,1466880720,KDCA,Washington/Natl,1466873520,D,83,30,3000,Partly Cloudy,,,60,83,46,30.16,10,83,80,E,,8,,,,0,,High,83,7,,,,,SCT,,,,,,,,,
KDCA,observation,1466884320,KDCA,Washington/Natl,1466877120,D,83,34,3400,Fair,2,Falling Rapidly,59,83,44,30.15,10,83,70,ENE,,12,,,,0,,Very High,83,8,,,,,FEW,,,,,,,,,
KDCA,observation,1466887920,KDCA,Washington/Natl,1466880720,D,84,34,3400,Fair,,,57,83,40,30.16,10,84,60,ENE,,10,,,,0,,High,83,7,,,,,FEW,,,,,,,,,
KDCA,observation,1466891520,KDCA,Washington/Natl,1466884320,D,83,34,3400,Fair,,,58,83,42,30.16,10,83,160,SSE,,6,,,,0,,Moderate,83,5,,,,,FEW,,,,,,,,,
KDCA,observation,1466895120,KDCA,Washington/Natl,1466887920,D,83,34,3400,Fair,2,Falling Rapidly,59,83,44,30.15,10,83,,VAR,,5,,,,0,,Moderate,83,4,,,,,FEW,,,,,,,,,
KDCA,observation,1466898720,KDCA,Washington/Natl,1466891520,D,83,34,3400,Fair,,,61,83,47,30.15,10,83,,VAR,,7,,,,0,,Low,83,2,,,,,FEW,,,,,,,,,
KDCA,observation,1466902320,KDCA,Washington/Natl,1466895120,D,82,30,3000,Partly Cloudy,,,59,82,45,30.15,10,82,130,SE,,9,,,,0,,Low,82,1,,,,,SCT,,,,,,,,,
KDCA,observation,1466905920,KDCA,Washington/Natl,1466898720,D,80,30,3000,Partly Cloudy,0,Steady,58,81,47,30.15,10,80,100,E,,8,,,,0,,Low,81,1,,,,,SCT,,,,,,,,,
KDCA,observation,1466909520,KDCA,Washington/Natl,1466902320,N,78,33,3300,Fair,,,59,79,52,30.18,10,78,130,SE,,6,,,,0,,Low,79,0,,,,,FEW,,,,,,,,,
KDCA,observation,1466913120,KDCA,Washington/Natl,1466905920,N,76,33,3300,Fair,,,61,76,60,30.18,10,76,140,SE,,6,,,,0,,Low,76,0,,,,,CLR,,,,,,,,,
KDCA,observation,1466916720,KDCA,Washington/Natl,1466909520,N,74,33,3300,Fair,1,Rising,59,74,59,30.18,10,74,150,SSE,,7,,,,0,,Low,74,0,,,,,CLR,,,,,,,,,
KDCA,observation,1466920320,KDCA,Washington/Natl,1466913120,N,73,33,3300,Fair,,,58,73,59,30.18,10,73,160,SSE,,7,,,,0,,Low,73,0,,,,,CLR,,,,,,,,,
KDCA,observation,1466923920,KDCA,Washington/Natl,1466916720,N,73,33,3300,Fair,,,58,73,59,30.18,10,73,170,S,,8,85,72,,0,,Low,73,0,,,,,FEW,,,,,,,,,
KDCA,observation,1466927520,KDCA,Washington/Natl,1466920320,N,71,33,3300,Fair,2,Falling Rapidly,58,71,63,30.18,10,71,230,SW,,3,,,,0,,Low,71,0,,,,,CLR,,,,,,,,,
KDCA,observation,1466931120,KDCA,Washington/Natl,1466923920,N,70,33,3300,Fair,,,57,70,63,30.19,10,70,250,WSW,,5,,,,0,,Low,70,0,,,,,FEW,,,,,,,,,
KDCA,observation,1466934720,KDCA,Washington/Natl,1466927520,N,71,33,3300,Fair,,,56,71,59,30.22,10,71,,CALM,,0,,,,0,,Low,71,0,,,,,CLR,,,,,,,,,
KDCA,observation,1466938320,KDCA,Washington/Natl,1466931120,N,69,29,2900,Partly Cloudy,1,Rising,59,69,70,30.22,10,69,,CALM,,0,,,,0,,Low,69,0,,,,,SCT,,,,,,,,,
KDCA,observation,1466941920,KDCA,Washington/Natl,1466934720,D,66,28,2800,Mostly Cloudy,,,59,66,78,30.21,10,66,,CALM,,0,,,,0,,Low,66,1,,,,,BKN,,,,,,,,,
KDCA,observation,1466945520,KDCA,Washington/Natl,1466938320,D,69,28,2800,Mostly Cloudy,,,63,69,81,30.2,10,69,,CALM,,0,,,,0,,Low,69,1,,,,,BKN,,,,,,,,,
KDCA,observation,1466949120,KDCA,Washington/Natl,1466941920,D,72,28,2800,Mostly Cloudy,2,Falling,63,72,73,30.2,10,72,,CALM,,0,,,,0,,Low,72,1,,,,,BKN,,,,,,,,,
KDCA,observation,1466952720,KDCA,Washington/Natl,1466945520,D,75,28,2800,Mostly Cloudy,,,64,75,69,30.21,10,75,,CALM,,0,,,,0,,Low,75,2,,,,,BKN,,,,,,,,,
KDCA,observation,1466956320,KDCA,Washington/Natl,1466949120,D,78,28,2800,Mostly Cloudy,,,61,80,56,30.21,10,78,180,S,,3,,,,0,,Moderate,80,3,,,,,BKN,,,,,,,,,
KDCA,observation,1466959920,KDCA,Washington/Natl,1466952720,D,81,28,2800,Mostly Cloudy,1,Rising,60,82,49,30.21,10,81,180,S,,3,,,,0,,Moderate,82,4,,,,,BKN,,,,,,,,,
KDCA,observation,1466963520,KDCA,Washington/Natl,1466956320,D,82,28,2800,Mostly Cloudy,,,59,82,45,30.21,10,82,200,SSW,,6,,,,0,,Moderate,82,5,,,,,BKN,,,,,,,,,
KDCA,observation,1466967120,KDCA,Washington/Natl,1466959920,D,84,28,2800,Mostly Cloudy,,,58,83,41,30.2,10,84,,CALM,,0,,,,0,,High,83,6,,,,,BKN,,,,,,,,,
KDCA,observation,1466970720,KDCA,Washington/Natl,1466963520,D,84,28,2800,Mostly Cloudy,2,Falling Rapidly,59,84,43,30.2,10,84,140,SE,,10,,,,0,,Moderate,84,5,,,,,BKN,,,,,,,,,
KDCA,observation,1466974320,KDCA,Washington/Natl,1466967120,D,84,28,2800,Mostly Cloudy,,,56,83,38,30.18,10,84,130,SE,,8,,,,0,,Moderate,83,5,,,,,BKN,,,,,,,,,
KDCA,observation,1466977920,KDCA,Washington/Natl,1466970720,D,85,28,2800,Mostly Cloudy,,,52,83,32,30.16,10,85,140,SE,,10,,,,0,,Moderate,83,4,,,,,BKN,,,,,,,,,
KDCA,observation,1466981520,KDCA,Washington/Natl,1466974320,D,83,28,2800,Mostly Cloudy,2,Falling,52,82,34,30.15,10,83,130,SE,,10,,,,0,,Low,82,2,,,,,BKN,,,,,,,,,
KDCA,observation,1466985120,KDCA,Washington/Natl,1466977920,D,83,28,2800,Mostly Cloudy,,,49,81,31,30.13,10,83,170,S,,6,,,,0,,Low,81,1,,,,,BKN,,,,,,,,,
KDCA,observation,1466988720,KDCA,Washington/Natl,1466981520,D,81,28,2800,Mostly Cloudy,,,53,80,38,30.12,10,81,140,SE,,9,,,,0,,Low,80,1,,,,,BKN,,,,,,,,,
KDCA,observation,1466992320,KDCA,Washington/Natl,1466985120,D,79,28,2800,Mostly Cloudy,2,Falling,54,79,42,30.11,10,79,160,SSE,,10,,,,0,,Low,79,1,,,,,BKN,,,,,,,,,
KDCA,observation,1466995920,KDCA,Washington/Natl,1466988720,N,77,27,2700,Mostly Cloudy,,,57,79,50,30.1,10,77,180,S,,9,,,,0,,Low,79,0,,,,,BKN,,,,,,,,,
KDCA,observation,1466999520,KDCA,Washington/Natl,1466992320,N,74,27,2700,Mostly Cloudy,,,59,74,59,30.11,10,74,160,SSE,,7,,,,0,,Low,74,0,,,,,BKN,,,,,,,,,
KDCA,observation,1467003120,KDCA,Washington/Natl,1466995920,N,73,33,3300,Fair,1,Rising Rapidly,60,73,64,30.13,10,73,160,SSE,,6,,,,0,,Low,73,0,,,,,FEW,,,,,,,,,
KDCA,observation,1467006720,KDCA,Washington/Natl,1466999520,N,71,33,3300,Fair,,,62,71,73,30.13,10,71,190,S,,8,,,,0,,Low,71,0,,,,,CLR,,,,,,,,,
KDCA,observation,1467010320,KDCA,Washington/Natl,1467003120,N,71,33,3300,Fair,,,63,71,75,30.14,10,71,200,SSW,,8,86,66,,0,,Low,71,0,,,,,CLR,,,,,,,,,
KDCA,observation,1467013920,KDCA,Washington/Natl,1467006720,N,70,29,2900,Partly Cloudy,2,Falling Rapidly,63,70,78,30.12,10,70,200,SSW,,12,,,,0,,Low,70,0,,,,,SCT,,,,,,,,,
KDCA,observation,1467017520,KDCA,Washington/Natl,1467010320,N,69,33,3300,Fair,,,62,69,78,30.1,10,69,190,S,,9,,,,0,,Low,69,0,,,,,FEW,,,,,,,,,
KDCA,observation,1467021120,KDCA,Washington/Natl,1467013920,N,69,33,3300,Fair,,,62,69,78,30.09,10,69,190,S,,10,,,,0,,Low,69,0,,,,,CLR,,,,,,,,,
KDCA,observation,1467024720,KDCA,Washington/Natl,1467017520,N,68,29,2900,Partly Cloudy,0,Steady,64,68,87,30.09,10,68,170,S,,8,,,,0,,Low,68,0,,,,,SCT,,,,,,,,,
KDCA,observation,1467028320,KDCA,Washington/Natl,1467021120,D,68,30,3000,Partly Cloudy,,,65,68,90,30.09,10,68,160,SSE,,9,,,,0,,Low,68,1,,,,,SCT,,,,,,,,,
KDCA,observation,1467031920,KDCA,Washington/Natl,1467024720,D,69,30,3000,Partly Cloudy,,,66,69,90,30.08,10,69,170,S,,10,,,,0,,Low,69,1,,,,,SCT,,,,,,,,,
KDCA,observation,1467032160,KDCA,Washington/Natl,1467024960,D,69,34,3400,Fair,,,66,69,90,30.08,10,69,180,S,,9,,,,0,,Low,69,1,,,,,FEW,,,,,,,,,
KDCA,observation,1467035520,KDCA,Washington/Natl,1467028320,D,71,30,3000,Partly Cloudy,2,Falling Rapidly,65,71,81,30.08,10,71,200,SSW,,10,,,,0,,Low,71,1,,,,,SCT,,,,,,,,,
KDCA,observation,1467039120,KDCA,Washington/Natl,1467031920,D,75,30,3000,Partly Cloudy,,,67,75,76,30.08,10,75,170,S,,9,,,,0,,Low,75,2,,,,,SCT,,,,,,,,,
KDCA,observation,1467042720,KDCA,Washington/Natl,1467035520,D,77,30,3000,Partly Cloudy,,,67,79,71,30.07,10,77,180,S,,13,,,,0,,Moderate,79,3,,,,,SCT,,,,,,,,,
KDCA,observation,1467046320,KDCA,Washington/Natl,1467039120,D,79,30,3000,Partly Cloudy,2,Falling Rapidly,67,81,66,30.05,10,79,180,S,,13,,,,0,,Moderate,81,5,,,,,SCT,,,,,,,,,
KDCA,observation,1467049920,KDCA,Washington/Natl,1467042720,D,81,28,2800,Mostly Cloudy,,,67,83,62,30.04,10,81,170,S,,10,,,,0,,Moderate,83,5,,,,,BKN,,,,,,,,,
KDCA,observation,1467053520,KDCA,Washington/Natl,1467046320,D,84,28,2800,Mostly Cloudy,,,68,87,58,30.02,10,84,180,S,,13,,,,0,,High,87,6,,,,,BKN,,,,,,,,,
KDCA,observation,1467057120,KDCA,Washington/Natl,1467049920,D,86,30,3000,Partly Cloudy,2,Falling Rapidly,69,90,57,29.99,10,86,170,S,,17,,,,0,,High,90,7,,,,,SCT,,,,,,,,,
KDCA,observation,1467060720,KDCA,Washington/Natl,1467053520,D,85,28,2800,Mostly Cloudy,,,68,88,57,29.98,10,85,170,S,,10,,,,0,,Moderate,88,5,,,,,BKN,,,,,,,,,
KDCA,observation,1467064320,KDCA,Washington/Natl,1467057120,D,86,28,2800,Mostly Cloudy,,,70,91,59,29.96,10,86,170,S,,9,,,,0,,Moderate,91,4,,,,,BKN,,,,,,,,,
KDCA,observation,1467067920,KDCA,Washington/Natl,1467060720,D,86,28,2800,Mostly Cloudy,2,Falling Rapidly,70,91,59,29.93,10,86,170,S,,13,,,,0,,Low,91,2,,,,,BKN,,,,,,,,,
KDCA,observation,1467071520,KDCA,Washington/Natl,1467064320,D,84,26,2600,Cloudy,,,70,88,63,29.94,10,84,170,S,,10,,,,0,,Low,88,1,,,,,OVC,,,,,,,,,
KDCA,observation,1467074820,KDCA,Washington/Natl,1467067620,D,84,11,1201,Light Rain,,,72,90,66,29.95,10,84,180,S,,9,,,,0.0,,Low,90,1,,,,,OVC,,,,,,,,,
KDCA,observation,1467075120,KDCA,Washington/Natl,1467067920,D,83,11,1201,Light Rain,,,72,88,69,29.95,10,83,180,S,,7,,,,0.0,,Low,88,1,,,,,OVC,,,,,,,,,
KDCA,observation,1467078300,KDCA,Washington/Natl,1467071100,D,82,26,2600,Cloudy,,,72,87,71,29.95,10,82,170,S,,7,,,,0.01,,Low,87,1,,,,,OVC,,,,,,,,,
KDCA,observation,1467078720,KDCA,Washington/Natl,1467071520,D,82,28,2800,Mostly Cloudy,0,Steady,72,87,71,29.95,10,82,170,S,,7,,,,0.01,,Low,87,1,,,,,BKN,,,,,,,,,
KDCA,observation,1467082320,KDCA,Washington/Natl,1467075120,N,80,27,2700,Mostly Cloudy,,,71,84,74,29.95,10,80,140,SE,,9,,,,0,,Low,84,0,,,,,BKN,,,,,,,,,
KDCA,observation,1467085920,KDCA,Washington/Natl,1467078720,N,79,27,2700,Mostly Cloudy,,,68,81,69,29.95,10,79,170,S,,7,,,,0,,Low,81,0,,,,,BKN,,,,,,,,,
KDCA,observation,1467089520,KDCA,Washington/Natl,1467082320,N,77,27,2700,Mostly Cloudy,0,Steady,68,79,74,29.95,10,77,170,S,,8,,,,0,,Low,79,0,,,,,BKN,,,,,,,,,
KDCA,observation,1467091320,KDCA,Washington/Natl,1467084120,N,77,11,1201,Light Rain,,,69,79,76,29.96,10,77,180,S,,7,,,,0.0,,Low,79,0,,,,,OVC,,,,,,,,,
KDCA,observation,1467091860,KDCA,Washington/Natl,1467084660,N,75,40,1202,Heavy Rain,,,71,75,87,29.96,3,75,170,S,,8,,,,0.05,,Low,75,0,,,,,OVC,,,,,,,,,
KDCA,observation,1467091980,KDCA,Washington/Natl,1467084780,N,74,40,1202,Heavy Rain,,,71,74,91,29.96,2,74,160,SSE,,8,,,,0.08,,Low,74,0,,,,,OVC,,,,,,,,,
KDCA,observation,1467092400,KDCA,Washington/Natl,1467085200,N,74,40,1202,Heavy Rain,,,71,74,91,29.96,3,74,150,SSE,,6,,,,0.13,,Low,74,0,,,,,OVC,,,,,,,,,
KDCA,observation,1467093120,KDCA,Washington/Natl,1467085920,N,74,40,1202,Heavy Rain,,,70,74,87,29.95,3,74,120,ESE,,7,,,,0.18,,Low,74,0,,,,,OVC,,,,,,,,,
KDCA,observation,1467093300,KDCA,Washington/Natl,1467086100,N,74,40,1202,Heavy Rain,,,71,74,91,29.95,2,74,110,ESE,,9,,,,0.03,,Low,74,0,,,,,OVC,,,,,,,,,
KDCA,observation,1467093900,KDCA,Washington/Natl,1467086700,N,73,11,1201,Light Rain,,,71,73,93,29.95,3,73,130,SE,,6,,,,0.13,,Low,73,0,,,,,OVC,,,,,,,,,
KDCA,observation,1467094320,KDCA,Washington/Natl,1467087120,N,74,4,400,T-Storm,,,71,74,91,29.94,4,74,150,SSE,,9,,,,0.15,,Low,74,0,,,,,OVC,,,,,,,,,
KDCA,observation,1467094920,KDCA,Washington/Natl,1467087720,N,74,4,401,Light Rain with Thunder,,,71,74,91,29.94,9,74,160,SSE,,12,,,,0.16,,Low,74,0,,,,,OVC,,,,,,,,,
KDCA,observation,1467095340,KDCA,Washington/Natl,1467088140,N,74,26,2600,Cloudy,,,71,74,91,29.94,10,74,160,SSE,,9,,,,0.16,,Low,74,0,,,,,OVC,,,,,,,,,
KDCA,observation,1467096720,KDCA,Washington/Natl,1467089520,N,74,11,1201,Light Rain,,,71,74,91,29.94,10,74,160,SSE,,9,87,68,,0.16,,Low,74,0,,,,,OVC,,,,,,,,,
KDCA,observation,1467097380,KDCA,Washington/Natl,1467090180,N,74,11,1201,Light Rain,,,71,74,91,29.94,10,74,170,S,,6,,,,0.0,,Low,74,0,,,,,OVC,,,,,,,,,
KDCA,observation,1467098100,KDCA,Washington/Natl,1467090900,N,74,11,1201,Light Rain,,,71,74,91,29.93,10,74,160,SSE,,10,,,,0.0,,Low,74,0,,,,,OVC,,,,,,,,,
KDCA,observation,1467100320,KDCA,Washington/Natl,1467093120,N,75,11,1201,Light Rain,2,Falling Rapidly,73,75,94,29.93,9,75,170,S,,7,,,,0.06,,Low,75,0,,,,,OVC,,,,,,,,,
KDCA,observation,1467101760,KDCA,Washington/Natl,1467094560,N,74,26,2600,Cloudy,,,71,74,91,29.92,10,74,180,S,,13,,,,0.02,,Low,74,0,,,,,OVC,,,,,,,,,
KDCA,observation,1467103920,KDCA,Washington/Natl,1467096720,N,74,29,2900,Partly Cloudy,,,71,74,91,29.91,10,74,190,S,,7,,,,0.02,,Low,74,0,,,,,SCT,,,,,,,,,
KDCA,observation,1467106440,KDCA,Washington/Natl,1467099240,N,74,27,2700,Mostly Cloudy,,,72,74,93,29.91,10,74,200,SSW,,7,,,,0,,Low,74,0,,,,,BKN,,,,,,,,,
KDCA,observation,1467106740,KDCA,Washington/Natl,1467099540,N,74,26,2600,Cloudy,,,72,74,93,29.91,10,74,200,SSW,,7,,,,0,,Low,74,0,,,,,OVC,,,,,,,,,
KDCA,observation,1467107520,KDCA,Washington/Natl,1467100320,N,74,26,2600,Cloudy,,,72,74,93,29.91,10,74,200,SSW,,7,,,,0,,Low,74,0,,,,,OVC,,,,,,,,,
KDCA,observation,1467110160,KDCA,Washington/Natl,1467102960,N,74,26,2600,Cloudy,,,72,74,93,29.9,10,74,170,S,,8,,,,0,,Low,74,0,,,,,OVC,,,,,,,,,
KDCA,observation,1467111120,KDCA,Washington/Natl,1467103920,N,74,26,2600,Cloudy,2,Falling,72,74,93,29.9,10,74,170,S,,6,,,,0,,Low,74,0,,,,,OVC,,,,,,,,,
KDCA,observation,1467114720,KDCA,Washington/Natl,1467107520,D,74,26,2600,Cloudy,,,72,74,93,29.91,9,74,160,SSE,,8,,,,0,,Low,74,1,,,,,OVC,,,,,,,,,
KDCA,observation,1467118320,KDCA,Washington/Natl,1467111120,D,75,26,2600,Cloudy,,,72,75,90,29.92,9,75,190,S,,7,,,,0,,Low,75,1,,,,,OVC,,,,,,,,,
KDCA,observation,1467120300,KDCA,Washington/Natl,1467113100,D,75,26,2600,Cloudy,,,72,75,90,29.92,10,75,210,SSW,,5,,,,0,,Low,75,1,,,,,OVC,,,,,,,,,
KDCA,observation,1467121620,KDCA,Washington/Natl,1467114420,D,75,26,2600,Cloudy,,,73,75,94,29.92,10,75,180,S,,5,,,,0,,Low,75,1,,,,,OVC,,,,,,,,,
